time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2017-01-01 00:00:00,0.0,282.9168,75.41223,101183.76,0.004483668,285.03488,-0.34144184,-2.2558172,0.0
2017-01-01 01:00:00,0.0,283.13757,0.0,101170.2,0.00480814,283.55847,0.91222787,-1.5361403,0.0
2017-01-01 02:00:00,0.0,281.51147,0.0,101210.305,0.004752619,282.01642,2.1649768,-0.8152413,0.0
2017-01-01 03:00:00,0.0,262.5198,0.0,101290.23,0.004873442,281.32016,3.4191897,-0.095251895,0.0
2017-01-01 04:00:00,0.0,257.39374,0.0,101328.58,0.004813887,279.87973,3.478981,-0.43752366,0.0
2017-01-01 05:00:00,0.0,254.93852,0.0,101277.125,0.004667505,279.22324,3.532487,-0.7729212,0.0
2017-01-01 06:00:00,0.0,251.5769,0.0,101374.92,0.004661385,278.78906,3.5863159,-1.1098493,0.0
2017-01-01 07:00:00,0.0,250.67094,0.0,101290.49,0.0045977035,278.6787,3.733496,-0.49933383,0.0
2017-01-01 08:00:00,0.0,250.65678,0.0,101305.58,0.004824594,278.52554,3.8798797,0.10886069,0.0
2017-01-01 09:00:00,0.0,248.08022,0.0,101305.98,0.0046809968,278.59818,4.027614,0.7157935,0.0
2017-01-01 10:00:00,0.0,250.4788,0.0,101301.445,0.0048616943,279.06888,4.067088,0.87093043,0.0
2017-01-01 11:00:00,0.0,252.28493,0.0,101293.72,0.0050738854,279.35168,4.096792,1.0274138,0.0
2017-01-01 12:00:00,0.0,251.54395,0.0,101322.805,0.005172668,280.46295,4.1387234,1.176449,0.0
2017-01-01 13:00:00,0.0,251.94154,0.0,101158.2,0.005013502,280.20096,3.8580613,0.8986908,0.0
2017-01-01 14:00:00,0.015624999,252.83232,0.0,101177.445,0.005082816,279.84705,3.5811198,0.62207514,4.3402774e-06
2017-01-01 15:00:00,0.01325296,255.08112,0.0,101254.32,0.005106486,280.1606,3.3067658,0.33755603,3.6813776e-06
2017-01-01 16:00:00,0.0,249.97614,76.89792,101229.945,0.0052112457,280.64285,3.748687,0.60887456,0.0
2017-01-01 17:00:00,0.0,246.52855,203.29185,101272.09,0.00533433,281.50436,4.1946125,0.88097036,0.0
2017-01-01 18:00:00,0.0,257.9019,339.25278,101353.01,0.005180649,282.80612,4.6384597,1.1512046,0.0
2017-01-01 19:00:00,0.0,259.08673,418.20773,101253.65,0.0048348573,284.09338,5.1988316,0.64000106,0.0
2017-01-01 20:00:00,0.0,257.5001,473.1753,101242.16,0.0048999735,284.26016,5.750939,0.13105832,0.0
2017-01-01 21:00:00,0.0,261.9258,468.23956,101204.75,0.004943095,284.57944,6.306599,-0.37876746,0.0
