time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-01 00:00:00,0.0,269.31494,83.367355,98609.02,0.007344181,282.77255,3.4183643,-3.302186,0.0
2016-12-01 01:00:00,0.0,271.63553,0.0,98206.35,0.0069482853,282.24146,3.1027844,-3.2679713,0.0
2016-12-01 02:00:00,0.0,273.8677,0.0,98189.664,0.0066735973,281.5892,2.780914,-3.2292655,0.0
2016-12-01 03:00:00,0.0,276.84485,0.0,98609.28,0.0067366343,281.71396,2.4659026,-3.1955097,0.0
2016-12-01 04:00:00,0.0,276.85544,0.0,98266.52,0.006804444,281.71835,2.430579,-3.4702427,0.0
2016-12-01 05:00:00,0.00390625,274.68716,0.0,98294.98,0.006527878,281.3957,2.394558,-3.7540233,1.0850695e-06
2016-12-01 06:00:00,0.00390625,280.32904,0.0,98532.57,0.006371211,280.83823,2.3583786,-4.028176,1.0850695e-06
2016-12-01 07:00:00,0.00390625,281.02542,0.0,98225.41,0.0063238093,281.0641,2.2290268,-4.2494884,1.0850695e-06
2016-12-01 08:00:00,0.00390625,274.7936,0.0,98259.97,0.0058093406,279.9354,2.110679,-4.4706416,1.0850695e-06
2016-12-01 09:00:00,0.00390625,288.2391,0.0,98671.26,0.005601155,279.38528,1.9895648,-4.6934686,1.0850695e-06
2016-12-01 10:00:00,0.00390625,289.9822,0.0,98298.4,0.005555987,279.51968,1.8224074,-4.509171,1.0850695e-06
2016-12-01 11:00:00,0.00390625,290.5752,0.0,98346.9,0.005512057,279.37003,1.6544676,-4.3239245,1.0850695e-06
2016-12-01 12:00:00,0.00390625,283.2988,0.0,98617.52,0.005346921,279.05624,1.4836308,-4.142984,1.0850695e-06
2016-12-01 13:00:00,0.0,284.61182,0.0,98167.875,0.005249081,278.92572,1.2975098,-4.308286,0.0
2016-12-01 14:00:00,0.0,285.74072,0.0,98281.59,0.005190098,278.66977,1.1121861,-4.471406,0.0
2016-12-01 15:00:00,0.0,248.94409,0.0,98726.48,0.005206083,278.59982,0.9177654,-4.6370926,0.0
2016-12-01 16:00:00,0.0,246.08452,127.09219,98386.305,0.005300434,279.46085,1.2789602,-5.2365575,0.0
2016-12-01 17:00:00,0.0,251.52954,256.23352,98438.625,0.00568769,282.33212,1.6433029,-5.842563,0.0
2016-12-01 18:00:00,0.0,265.0778,394.2225,98729.6,0.0055317557,283.70065,1.9986134,-6.4409447,0.0
2016-12-01 19:00:00,0.0,265.92673,475.82242,98347.79,0.005589865,284.45322,1.9094833,-6.791218,0.0
2016-12-01 20:00:00,0.0,265.59305,498.2644,98338.26,0.0050184284,285.42227,1.8246828,-7.1277637,0.0
2016-12-01 21:00:00,0.0,264.03143,457.0675,98699.47,0.0047308565,285.90213,1.7389041,-7.4669,0.0
2016-12-01 22:00:00,0.0,265.2609,373.8273,98341.836,0.0045443247,285.9924,2.1779015,-7.2240577,0.0
2016-12-01 23:00:00,0.0,265.98434,265.7693,98331.91,0.0044354447,285.85962,2.6251361,-6.982399,0.0
2016-12-02 00:00:00,0.0,242.44914,76.33831,98661.23,0.004336234,284.44556,3.064974,-6.737705,0.0
2016-12-02 01:00:00,0.0,238.34558,0.0,98289.805,0.004406111,281.9762,2.670512,-6.144129,0.0
2016-12-02 02:00:00,0.0,240.02002,0.0,98285.6,0.0044285576,281.17325,2.2704365,-5.5489984,0.0
2016-12-02 03:00:00,0.0,238.82062,0.0,98743.43,0.0044766436,281.0792,1.8722192,-4.961809,0.0
2016-12-02 04:00:00,0.0,238.7356,0.0,98422.52,0.004737046,280.4325,1.8438163,-5.030396,0.0
2016-12-02 05:00:00,0.0,242.18037,0.0,98415.37,0.0049219555,280.85916,1.8198062,-5.0899773,0.0
2016-12-02 06:00:00,0.0,242.9491,0.0,98679.375,0.0046568136,281.34183,1.7965947,-5.1579795,0.0
2016-12-02 07:00:00,0.0,243.59114,0.0,98367.28,0.004217035,281.70224,1.3893718,-5.333513,0.0
2016-12-02 08:00:00,0.0,247.79997,0.0,98372.914,0.00391282,282.9019,0.9799828,-5.5065484,0.0
2016-12-02 09:00:00,0.0,243.36914,0.0,98800.54,0.0040344917,282.36005,0.56891745,-5.6828513,0.0
2016-12-02 10:00:00,0.0,241.60564,0.0,98447.47,0.0038599188,281.73734,0.562071,-5.758781,0.0
2016-12-02 11:00:00,0.0,240.58911,0.0,98423.15,0.0037117496,281.26733,0.55889386,-5.8466907,0.0
2016-12-02 12:00:00,0.0,224.9771,0.0,98771.84,0.003516068,279.609,0.54792404,-5.925902,0.0
2016-12-02 13:00:00,0.0,225.22209,0.0,98423.06,0.0033733307,279.5397,0.35697153,-5.832255,0.0
2016-12-02 14:00:00,0.0,226.97638,0.0,98500.4,0.0032944523,279.8021,0.15939848,-5.7299447,0.0
2016-12-02 15:00:00,0.0,234.40663,0.0,98991.695,0.003341921,279.33298,-0.035601344,-5.6327443,0.0
2016-12-02 16:00:00,0.0,231.53271,127.73597,98669.88,0.0034620233,279.83963,0.30484948,-6.6206737,0.0
2016-12-02 17:00:00,0.0,236.90874,260.1614,98743.6,0.0035310525,282.79837,0.63940156,-7.6004524,0.0
2016-12-02 18:00:00,0.0,254.70488,394.2194,99059.19,0.0033996303,283.84238,0.9761598,-8.582702,0.0
2016-12-02 19:00:00,0.0,256.8598,476.46338,98659.66,0.0034546566,285.13986,0.93874675,-8.652564,0.0
2016-12-02 20:00:00,0.0,258.8999,499.3212,98633.336,0.0035818864,286.291,0.8916781,-8.725411,0.0
2016-12-02 21:00:00,0.0,267.79187,453.0211,99003.23,0.0033750844,286.8087,0.855582,-8.809625,0.0
2016-12-02 22:00:00,0.0,270.96698,370.59155,98582.555,0.0034621402,287.35117,1.0922788,-8.708539,0.0
2016-12-02 23:00:00,0.0,271.26248,263.45792,98568.71,0.003463055,287.2394,1.3379558,-8.618599,0.0
